Time_s,C&DH_Primary,C&DH_Backup,AACS_RWA,AACS_StarTracker,AACS_IMU,AACS_SunSensor,Telecom_X_SDST,Telecom_X_TWTA,Telecom_UHF_Electra,Propulsion_Valves,Propulsion_Heaters,Thermal_Heaters,Thermal_Louvers,Power_PCU,Power_Shunt,Payload_PFP,Payload_IUVS,Payload_NGIMS,Payload_APP_Actuator
581100.00000447,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
581160.000000894,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
581220.000007376,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
581280.0000038,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
581340.000000224,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
581400.000006706,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
581460.000003129,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
581519.999999553,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
581580.000006035,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
581640.000002459,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
581700.000008941,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
581760.000005364,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
581820.000001788,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
581880.00000827,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
581940.000004694,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
582000.000001118,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
582060.0000076,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
582120.000004023,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
582180.000000447,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
582240.000006929,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
582300.000003353,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
582359.999999776,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
582420.000006258,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
582480.000002682,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
582540.000009164,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
582600.000005588,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
582660.000002012,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
582720.000008494,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
582780.000004917,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
582840.000001341,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
582900.000007823,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
582960.000004247,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
583020.000000671,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
583080.000007153,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
583140.000003576,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
583200,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
583260.000006482,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
583320.000002906,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
583380.000009388,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
583440.000005811,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
583500.000002235,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
583560.000008717,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
583620.000005141,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
583680.000001565,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
583740.000008047,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
583800.00000447,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
583860.000000894,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
583920.000007376,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
583980.0000038,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
584040.000000224,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
584100.000006706,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
584160.000003129,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
584219.999999553,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
584280.000006035,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
584340.000002459,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
584400.000008941,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
584460.000005364,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
584520.000001788,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
584580.00000827,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
584640.000004694,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
584700.000001118,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
584760.0000076,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
584820.000004023,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
584880.000000447,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
584940.000006929,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
585000.000003353,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
585059.999999776,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
585120.000006258,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
585180.000002682,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
585240.000009164,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
585300.000005588,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
585360.000002012,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
585420.000008494,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
585480.000004917,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
585540.000001341,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
585600.000007823,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
585660.000004247,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
585720.000000671,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
585780.000007153,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
585840.000003576,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
585900,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
585960.000006482,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
586020.000002906,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
586080.000009388,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
586140.000005811,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
586200.000002235,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
586260.000008717,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
586320.000005141,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
586380.000001565,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
586440.000008047,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
586500.00000447,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
586560.000000894,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
586620.000007376,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
586680.0000038,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
586740.000000224,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
586800.000006706,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
586860.000003129,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
586919.999999553,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
586980.000006035,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
587040.000002459,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
587100.000008941,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
587160.000005364,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
587220.000001788,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
587280.00000827,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
587340.000004694,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
587400.000001118,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
587460.0000076,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
587520.000004023,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
587580.000000447,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
587640.000006929,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
587700.000003353,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
587759.999999776,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
587820.000006258,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
587880.000002682,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
587940.000009164,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
588000.000005588,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
588060.000002012,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
588120.000008494,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
588180.000004917,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
588240.000001341,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
588300.000007823,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
588360.000004247,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
588420.000000671,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
588480.000007153,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
588540.000003576,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
588600,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
588660.000006482,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
588720.000002906,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
588780.000009388,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
588840.000005811,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
588900.000002235,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
588960.000008717,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
589020.000005141,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
589080.000001565,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
589140.000008047,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
589200.00000447,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
589260.000000894,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
589320.000007376,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
589380.0000038,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
589440.000000224,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
589500.000006706,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
589560.000003129,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
589619.999999553,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
589680.000006035,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
589740.000002459,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
589800.000008941,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
589860.000005364,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
589920.000001788,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
589980.00000827,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
590040.000004694,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
590100.000001118,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
590160.0000076,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
590220.000004023,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
590280.000000447,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
590340.000006929,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
590400.000003353,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
590459.999999776,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
590520.000006258,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
590580.000002682,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
590640.000009164,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
590700.000005588,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
590760.000002012,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
590820.000008494,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
590880.000004917,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
590940.000001341,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
591000.000007823,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
591060.000004247,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
591120.000000671,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
591180.000007153,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
591240.000003576,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
591300,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
591360.000006482,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
591420.000002906,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
591480.000009388,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
591540.000005811,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
591600.000002235,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
591660.000008717,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
591720.000005141,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
591780.000001565,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
591840.000008047,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
591900.00000447,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
591960.000000894,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
592020.000007376,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
592080.0000038,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
592140.000000224,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
592200.000006706,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
592260.000003129,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
592319.999999553,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
592380.000006035,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
592440.000002459,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
592500.000008941,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
592560.000005364,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
592620.000001788,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
592680.00000827,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
592740.000004694,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
592800.000001118,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
592860.0000076,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
592920.000004023,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
592980.000000447,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
593040.000006929,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
593100.000003353,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
593159.999999776,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
593220.000006258,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
593280.000002682,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
593340.000009164,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
593400.000005588,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
593460.000002012,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
593520.000008494,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
593580.000004917,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
593640.000001341,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
593700.000007823,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
593760.000004247,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
593820.000000671,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
593880.000007153,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
593940.000003576,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
594000,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
594060.000006482,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
594120.000002906,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
594180.000009388,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
594240.000005811,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
594300.000002235,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
594360.000008717,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
594420.000005141,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
594480.000001565,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
594540.000008047,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
594600.00000447,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
594660.000000894,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
594720.000007376,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
594780.0000038,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
594840.000000224,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
594900.000006706,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
594960.000003129,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
595019.999999553,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
595080.000006035,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
595140.000002459,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
595200.000008941,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
595260.000005364,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
595320.000001788,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
595380.00000827,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
595440.000004694,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
595500.000001118,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
595560.0000076,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
595620.000004023,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
595680.000000447,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
595740.000006929,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
595800.000003353,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
595859.999999776,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
595920.000006258,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
595980.000002682,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
596040.000009164,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
596100.000005588,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
596160.000002012,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
596220.000008494,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
596280.000004917,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
596340.000001341,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
596400.000007823,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
596460.000004247,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
596520.000000671,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
596580.000007153,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
596640.000003576,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
596700,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
596760.000006482,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
596820.000002906,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
596880.000009388,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
596940.000005811,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
597000.000002235,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
597060.000008717,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
597120.000005141,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
597180.000001565,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
597240.000008047,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
597300.00000447,100,0,45,0,18,2,15,0,0,0,10,247,3,85,5,30,0,30,10
597360.000000894,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
597420.000007376,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
597480.0000038,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
597540.000000224,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
597600.000006706,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
597660.000003129,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
597719.999999553,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
597780.000006035,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
597840.000002459,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
597900.000008941,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
597960.000005364,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
598020.000001788,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
598080.00000827,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
598140.000004694,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
598200.000001118,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
598260.0000076,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
598320.000004023,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
598380.000000447,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
598440.000006929,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
598500.000003353,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
598559.999999776,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
598620.000006258,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
598680.000002682,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
598740.000009164,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
598800.000005588,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
598860.000002012,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
598920.000008494,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
598980.000004917,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
599040.000001341,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
599100.000007823,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
599160.000004247,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
599220.000000671,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
599280.000007153,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
599340.000003576,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
599400,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
599460.000006482,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
